20.0	3.0	0.0	0.0	10.0
20.0	3.0	0.0	0.0	20.0
20.0	3.0	0.0	0.0	29.95
20.0	3.0	0.0	0.0	39.85025
20.0	3.0	0.0	0.0	49.700998750000004
20.0	3.0	0.0	0.0	59.502493756250004
20.0	3.0	0.0	0.0	69.25498128746875
20.0	3.0	0.0	0.0	78.9587063810314
20.0	2.0	0.0	0.0	54.4793531905157
-10.0	3.0	0.0	17.017279829305274	54.4793531905157
20.0	3.0	0.0	17.017279829305274	64.25695642456313
20.0	3.0	0.0	17.017279829305274	73.98567164244031
20.0	3.0	0.0	17.017279829305274	83.66574328422811
20.0	3.0	0.0	17.017279829305274	93.29741456780698
20.0	3.0	0.0	17.017279829305274	102.88092749496795
20.0	3.0	0.0	17.017279829305274	112.4165228574931
20.0	3.0	0.0	17.017279829305274	121.90444024320564
20.0	3.0	0.0	17.017279829305274	131.34491804198962
20.0	3.0	0.0	17.017279829305274	140.73819345177967
20.0	3.0	0.0	17.017279829305274	150.08450248452078
20.0	3.0	0.0	17.017279829305274	159.38407997209816
20.0	3.0	0.0	17.017279829305274	168.6371595722377
20.0	3.0	0.0	17.017279829305274	177.8439737743765
20.0	3.0	0.0	17.017279829305274	187.00475390550463
20.0	3.0	0.0	17.017279829305274	196.1197301359771
