20.0	2.0	0.0	0.0	10.0
-10.0	1.0	0.0	-5.0	10.0
-10.0	1.0	-5.0	-5.0	10.0
-10.0	3.0	-7.5	-5.0	10.0
20.0	3.0	-7.5	-5.0	20.0
-100.0	1.0	-7.5	-5.0	-35.0
-10.0	3.0	-7.55	-5.0	-35.0
20.0	3.0	-7.55	-5.0	-25.05
20.0	2.0	-7.55	-5.0	-25.025
-10.0	3.0	-7.55	-0.11237500000000011	-25.025
20.0	2.0	-7.55	-0.11237500000000011	-22.593125625
-10.0	3.0	-7.55	3.535215315625001	-22.593125625
20.0	3.0	-7.55	3.535215315625001	-12.705159996874997
20.0	3.0	-7.55	3.535215315625001	-2.8666341968906224
20.0	3.0	-7.55	3.535215315625001	6.922698974093834
20.0	3.0	-7.55	3.535215315625001	16.66308547922337
20.0	3.0	-7.55	3.535215315625001	26.354770051827245
20.0	3.0	-7.55	3.535215315625001	35.9979962015681
20.0	3.0	-7.55	3.535215315625001	45.593006220560255
