10	3
-1	1
-1	1
-1	2
10	3
-10	3
-11	2
-1	1
-1	1
-1	2
-1	2
-1	2
-1	2
-1	2
-1	2
-1	2
-1	2
-1	2
-1	2
-1	2
-1	1
-1	1
-1	1
-1	2
-1	2
-1	2
-1	1
-1	1
10	3
-1	1
-1	1
-1	1
-1	1
-1	1
-1	1
-1	1
10	3
-1	1
-1	1
-1	1
-1	2
-1	1
-1	1
-1	1
-1	1
-1	1
-1	1
10	3
-1	1
-1	1
-1	1
-1	1
-1	1
-1	1
-1	1
10	3
-1	1
-1	1
-1	1
-1	2
10	3
10	3
10	3
10	3
10	3
10	3
10	3
